Id,ClosedAccount,Age,Gender,Education,CivilState,Salary,Product,NumMonthsBeingClient,NumProductsClient,NumMonthsWithoutOperating,NumRelationshipsLast12Months,CreditLimit,CreditNotPayed,SumTransactionAmount,NumTransactions,Total_Ct_Chng_Q4_Q1,NumAvgTransactions
803043933,YES,44.0,F,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835.0,1546,25,1.273,0.165
758076408,YES,50.0,M,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603.0,1590,43,1.263,0.863
714606558,YES,60.0,F,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272.0,1448,22,1.0,0.665
778425408,YES,44.0,M,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295.0,1271,24,0.714,0.598
714171108,YES,48.0,F,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,,1141.0,1223,20,0.538,0.539
719662458,YES,44.0,F,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679.0,1117,29,1.071,0.472
713137233,YES,41.0,M,High School,Single,$80K - $120K,Blue,28,4,3,0,27756.0,1789.0,994,24,0.846,0.064
769425858,YES,,M,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0.0,1468,26,0.625,0.0
711297483,YES,47.0,F,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222.0,1658,38,0.357,0.16
788900883,YES,51.0,F,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304.0,1368,38,0.407,0.42
758348808,YES,51.0,M,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666.0,1218,18,0.8,0.048
772336458,NO,60.0,F,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025.0,702,12,0.714,0.713
708711483,YES,57.0,M,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740.0,1516,21,2.0,0.092
717906783,YES,41.0,M,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748.0,1310,26,1.0,0.336
719437908,YES,44.0,M,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644.0,1767,50,0.923,0.092
769433508,YES,43.0,M,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819.0,933,25,0.923,0.666
790096533,YES,55.0,M,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301.0,1512,27,1.455,0.147
720997383,NO,52.0,M,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833.0,829,17,0.7,0.987
787541883,YES,44.0,M,Graduate,Unknown,$80K - $120K,Blue,33,3,3,3,34516.0,0.0,1120,27,0.35,0.0
709930758,YES,41.0,M,Uneducated,Married,$40K - $60K,Blue,30,5,3,3,11107.0,1222.0,1506,33,0.941,0.11
789830058,YES,44.0,M,Unknown,Single,$80K - $120K,Blue,34,4,1,2,21573.0,1585.0,1384,36,2.273,0.073
710299608,NO,53.0,F,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517.0,817,30,0.667,0.88
710741208,YES,39.0,M,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475.0,2094,25,0.667,0.28
821797008,NO,49.0,M,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0.0,815,21,0.615,0.0
708874533,NO,45.0,F,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0.0,510,24,0.6,0.0
715341858,YES,54.0,M,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289.0,1377,49,0.69,0.65
793636308,YES,49.0,M,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650.0,1193,33,0.65,0.355
713779908,YES,46.0,F,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666.0,1287,36,0.636,0.761
712125258,YES,46.0,M,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0.0,701,19,0.727,0.0
709703433,YES,47.0,M,Graduate,Married,$60K - $80K,Blue,38,4,1,2,21304.0,1532.0,1770,25,0.923,0.072
721022433,YES,44.0,M,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480.0,1409,35,0.167,0.327
710103558,YES,50.0,M,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486.0,1354,28,0.647,0.459
715952883,YES,73.0,M,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125.0,1765,34,1.615,0.252
719731458,YES,56.0,M,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709.0,1192,27,0.588,0.244
772390908,NO,59.0,M,High School,Single,$40K - $60K,Blue,48,2,4,3,3616.0,1054.0,687,17,0.545,0.291
787348608,YES,70.0,M,High School,Married,Less than $40K,Blue,56,3,2,3,3252.0,1495.0,1227,15,0.875,0.46
709485033,YES,55.0,F,High School,Married,Less than $40K,Blue,36,4,3,3,2358.0,1152.0,1737,26,1.6,0.489
715432608,YES,43.0,M,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.0,953.0,1348,34,1.125,0.043
799471833,YES,45.0,M,Uneducated,Single,$120K +,Blue,39,4,2,2,3133.0,1510.0,1435,38,0.462,0.482
714187533,YES,45.0,F,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849.0,1321,28,0.75,0.24
779656908,YES,40.0,M,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990.0,1378.0,1479,29,0.611,0.197
788950158,YES,36.0,M,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516.0,1652.0,1283,39,1.294,0.048
778867533,NO,59.0,F,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,0.0,689,23,0.353,0.0
710620383,YES,43.0,M,Unknown,Married,$60K - $80K,Blue,35,6,3,2,24396.0,1171.0,965,17,1.125,0.048
778661358,YES,46.0,F,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474.0,2143.0,1541,40,1.0,0.866
789483333,YES,41.0,M,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214.0,795.0,1258,23,1.3,0.152
809855808,YES,51.0,F,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207.0,1650.0,1339,20,0.538,0.317
718464258,YES,51.0,F,Unknown,Unknown,Less than $40K,Blue,25,2,2,2,9512.0,1082.0,1007,22,1.444,0.114
708528483,YES,43.0,F,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187.0,2430.0,1387,33,1.357,0.762
771809733,NO,64.0,F,High School,,$40K - $60K,Blue,53,1,3,3,3353.0,0.0,960,18,0.385,0.0
719942883,YES,54.0,M,Graduate,Married,$60K - $80K,Blue,38,3,3,3,2290.0,1434.0,1119,18,3.5,0.626
807226683,YES,48.0,M,Unknown,Single,$40K - $60K,Blue,43,6,1,3,5279.0,1115.0,1642,41,0.519,0.211
717806133,YES,40.0,M,Uneducated,Divorced,$60K - $80K,Blue,29,5,3,0,23603.0,0.0,1382,31,1.067,0.0
720615708,YES,57.0,M,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,2601.0,0.0,1232,32,0.684,0.0
714511758,YES,45.0,M,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363.0,1029.0,1542,16,1.286,0.162
715050408,YES,41.0,M,High School,Single,$80K - $120K,Blue,36,4,3,3,8029.0,1576.0,1094,32,0.524,0.196
721132233,YES,42.0,,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410.0,1769.0,1217,30,1.143,0.734
719211558,NO,45.0,M,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401.0,0.0,744,18,1.0,0.0
712069008,YES,42.0,F,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260.0,1007.0,1614,33,0.737,0.446
715996983,YES,47.0,M,Uneducated,Divorced,$80K - $120K,Blue,30,5,2,2,17682.0,2481.0,1747,31,1.214,0.14
773466258,YES,48.0,F,High School,Married,$40K - $60K,Blue,42,3,1,3,4206.0,1100.0,1144,22,1.0,0.262
798983508,YES,43.0,M,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516.0,1440.0,1575,34,2.4,0.042
719117433,YES,41.0,M,High School,Unknown,$80K - $120K,Blue,36,4,3,0,23018.0,2168.0,1463,24,1.667,0.094
716451183,YES,54.0,F,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556.0,1711.0,1706,21,1.625,0.308
718621608,NO,54.0,F,High School,Married,Unknown,Blue,44,3,3,1,6094.0,0.0,909,14,0.273,0.0
715085733,YES,61.0,M,Graduate,Married,$40K - $60K,Blue,52,3,1,2,2939.0,1999.0,2434,33,1.538,0.68
788977833,YES,61.0,M,Uneducated,Married,$80K - $120K,Blue,48,2,1,0,5362.0,1274.0,1876,41,0.783,0.238
720272958,YES,48.0,M,High School,Married,$120K +,Blue,36,3,3,3,27126.0,0.0,1000,25,0.786,0.0
708421833,YES,45.0,F,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342.0,2517.0,1139,30,0.765,0.753
709173108,NO,54.0,F,Graduate,Married,Unknown,Blue,40,6,2,2,2532.0,2221.0,799,21,0.235,0.877
709879458,YES,54.0,F,Doctorate,Married,Unknown,Blue,46,2,2,3,1900.0,1376.0,1881,45,0.607,0.724
715120608,YES,44.0,M,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546.0,1703.0,1273,27,0.588,0.117
770632758,YES,50.0,F,Doctorate,Single,Unknown,Blue,36,2,3,2,2521.0,1608.0,1328,33,0.571,0.638
779078733,YES,55.0,M,Doctorate,Married,$60K - $80K,Blue,36,3,4,3,16427.0,1682.0,1579,36,1.118,0.102
771742533,YES,48.0,M,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068.0,1718.0,937,28,0.556,0.131
720250158,YES,45.0,M,College,Single,$60K - $80K,Blue,33,6,3,0,23218.0,1814.0,1749,37,2.083,0.078
716458983,YES,60.0,M,High School,Married,$40K - $60K,Blue,36,5,1,3,3281.0,837.0,1424,29,1.417,0.255
713747733,YES,55.0,M,High School,Married,$40K - $60K,Blue,47,5,3,2,3096.0,2217.0,2011,41,0.783,0.716
712270158,YES,62.0,F,High School,Married,$40K - $60K,Blue,52,5,2,3,2052.0,1250.0,1208,31,0.632,0.609
789562383,YES,38.0,F,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3,583.0,1259,24,1.0,0.405
754897008,YES,46.0,M,High School,Single,$40K - $60K,Blue,39,2,3,2,9432.0,1418.0,1319,26,0.368,0.15
819700533,YES,50.0,M,High School,Single,$120K +,Silver,45,5,2,3,14938.0,2303.0,949,27,2.0,0.154
712890408,YES,45.0,M,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343.0,1338,30,1.308,0.605
720248208,YES,47.0,M,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,,1577.0,1554,26,0.444,0.275
779749908,YES,48.0,M,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061.0,1350,32,0.455,0.06
717401883,YES,35.0,M,Uneducated,Married,$60K - $80K,Blue,22,5,2,2,6985.0,1130.0,1694,44,0.76,0.162
721509558,YES,51.0,M,Graduate,Married,$120K +,Blue,42,3,3,0,24221.0,1707.0,1678,40,0.538,0.07
710572458,YES,36.0,F,High School,Married,Unknown,Blue,24,4,1,1,15439.0,0.0,2069,43,0.536,0.0
714576183,YES,47.0,M,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637.0,2030.0,1222,23,0.438,0.094
721425558,YES,52.0,M,Graduate,Single,$120K +,Blue,37,2,3,2,14543.0,0.0,1536,37,0.423,0.0
711109908,YES,43.0,F,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684.0,2475.0,1400,31,2.1,0.256
715203108,YES,,M,High School,Married,$40K - $60K,Blue,36,2,2,2,5007.0,930.0,1050,28,1.154,0.186
710027508,YES,61.0,M,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616.0,1047.0,1389,33,1.2,0.648
787464408,YES,53.0,M,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0.0,1184,29,0.611,0.0
783542133,YES,53.0,F,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759.0,2223.0,2093,42,1.0,0.806
708330858,YES,57.0,M,Graduate,Married,$120K +,Blue,38,2,3,3,8249.0,1381.0,678,11,0.833,0.167
714426783,YES,38.0,,Graduate,Single,Unknown,Blue,31,2,3,2,14041.0,2154.0,1467,29,1.417,0.153
712701333,YES,53.0,M,High School,Married,$60K - $80K,Blue,43,5,3,2,5264.0,2169.0,1219,27,0.5,0.412
709494483,YES,63.0,F,Unknown,Married,Less than $40K,Blue,54,4,2,1,2420.0,1912.0,1730,36,0.565,0.79
773373108,YES,49.0,F,High School,Married,Less than $40K,Blue,43,4,2,0,2826.0,2070.0,1025,28,0.647,0.732
715812258,YES,45.0,M,High School,Married,$80K - $120K,Blue,34,5,5,2,12518.0,1539.0,1165,33,0.833,0.123
778286433,YES,67.0,M,Graduate,Married,$40K - $60K,Blue,56,4,2,1,5876.0,1297.0,2133,55,0.719,0.221
789270033,YES,48.0,M,Graduate,Single,$80K - $120K,Silver,37,3,2,3,34516.0,0.0,1122,13,0.182,0.0
711569433,YES,51.0,F,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648.0,1926.0,1083,22,1.75,0.2
720214833,YES,52.0,M,High School,Single,,Silver,40,3,3,3,34516.0,2177.0,1234,23,1.875,0.063
709346133,YES,55.0,F,Uneducated,Married,Unknown,Blue,35,3,3,0,3025.0,2376.0,1277,23,1.875,0.785
788194458,YES,34.0,M,High School,Married,$60K - $80K,Blue,26,4,3,3,3265.0,2517.0,1843,35,0.944,0.771
720779733,YES,56.0,M,Uneducated,Married,$120K +,Blue,36,3,2,2,6041.0,1355.0,1747,49,0.581,0.224
717424458,YES,44.0,F,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293.0,1823.0,1166,22,1.444,0.795
708820308,YES,47.0,M,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399.0,2505.0,1326,31,0.824,0.187
710558058,YES,46.0,F,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317.0,2517.0,1619,36,1.0,0.583
770590758,YES,43.0,F,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378.0,1069.0,1285,16,0.333,0.316
718490658,YES,50.0,F,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012.0,2242.0,1142,28,1.0,0.447
711985833,YES,38.0,F,Uneducated,Single,Less than $40K,Blue,30,4,1,0,2569.0,1605.0,1190,46,0.643,0.625
708967608,YES,53.0,F,Graduate,Single,Less than $40K,Blue,45,3,1,2,3471.0,1785.0,1052,24,0.714,0.514
718505958,YES,43.0,M,Graduate,Divorced,$120K +,Silver,31,5,3,3,34516.0,1699.0,1628,38,0.727,0.049
715024233,YES,53.0,M,High School,Married,$120K +,Blue,36,6,3,2,3312.0,1844.0,1740,32,0.882,0.557
779249583,YES,56.0,F,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578.0,2462.0,1378,29,0.812,0.955
709278258,NO,54.0,M,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902.0,2517.0,996,26,0.444,0.867
778928283,YES,57.0,F,High School,Married,Less than $40K,Blue,39,3,2,1,2742.0,2321.0,1389,32,0.6,0.846
712299858,YES,62.0,M,High School,Married,Less than $40K,Blue,53,5,3,3,2077.0,1571.0,1365,38,1.0,0.756
799224108,YES,46.0,F,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265.0,1942.0,1715,43,0.87,0.31
809976033,YES,49.0,M,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819.0,1560.0,1582,25,0.786,0.2
716203308,YES,52.0,M,Graduate,Single,,Blue,42,6,3,3,2731.0,1692.0,1220,22,0.692,0.62
714871683,NO,58.0,M,Uneducated,Married,$40K - $60K,Blue,36,2,4,3,1438.3,537.0,715,13,0.182,0.373
716139933,YES,54.0,M,High School,Married,$80K - $120K,Blue,36,3,1,2,16286.0,1710.0,2552,49,1.227,0.105
716984658,YES,49.0,M,Graduate,Married,$120K +,Blue,39,3,2,3,34516.0,0.0,1106,31,0.938,0.0
713086008,YES,58.0,F,High School,Married,Less than $40K,Blue,47,6,1,0,2609.0,2439.0,1731,34,1.833,0.935
713773458,YES,52.0,M,High School,Single,$60K - $80K,Blue,45,5,3,2,7567.0,1173.0,1435,32,0.6,0.155
719242533,YES,41.0,M,High School,Married,$60K - $80K,Blue,33,5,3,3,22770.0,2517.0,1882,38,0.652,0.111
772712658,YES,62.0,F,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791.0,1648.0,2058,34,0.789,0.435
788868858,YES,54.0,M,Graduate,Married,Less than $40K,Blue,39,4,4,2,2702.0,2517.0,1658,32,1.462,0.932
811898133,YES,40.0,F,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555.0,2117.0,1334,32,0.6,0.829
788808633,YES,43.0,M,Graduate,Married,$80K - $120K,Blue,26,5,3,2,2355.0,1090.0,1441,29,0.812,0.463
779804208,YES,53.0,F,Graduate,Single,$40K - $60K,Blue,42,6,2,0,5332.0,0.0,1371,39,1.167,0.0
781391058,YES,55.0,M,Uneducated,Single,$40K - $60K,Blue,49,6,3,2,1443.0,1375.0,1991,38,0.583,0.953
790134408,YES,46.0,M,Graduate,Single,$60K - $80K,Blue,39,6,2,3,10741.0,755.0,1278,22,1.444,0.07
788853258,YES,41.0,M,Uneducated,Married,$60K - $80K,Blue,25,3,2,0,7984.0,1503.0,1734,39,1.167,0.188
711857733,YES,49.0,M,Uneducated,Single,$60K - $80K,Blue,32,3,2,2,18584.0,2517.0,1330,34,1.125,0.135
822969858,YES,61.0,F,Graduate,Married,Unknown,Blue,56,4,1,3,5585.0,1465.0,1787,31,0.722,0.262
719554758,YES,46.0,M,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516.0,2165.0,1672,32,0.524,0.063
711643458,YES,50.0,F,Uneducated,Married,Less than $40K,Blue,43,6,3,4,1438.3,0.0,1439,41,1.05,0.0
788830683,YES,40.0,M,Graduate,Single,$80K - $120K,Blue,24,5,1,0,2478.0,2031.0,1558,31,0.938,0.82
807030858,YES,51.0,M,High School,Single,$120K +,Blue,46,6,3,3,34516.0,2274.0,1795,47,0.679,0.066
793059108,YES,50.0,F,Graduate,Married,$40K - $60K,Blue,44,6,2,3,2339.0,1440.0,893,22,0.375,0.616
716568708,YES,47.0,F,Graduate,Married,Less than $40K,Blue,36,6,3,2,2726.0,0.0,1099,27,0.588,0.0
828281733,YES,43.0,M,Unknown,Married,$120K +,Blue,39,3,3,3,14881.0,848.0,1408,23,1.091,0.057
717229158,YES,36.0,F,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628.0,969.0,1893,15,2.75,0.595
715915458,YES,47.0,F,Graduate,Married,Less than $40K,Blue,34,5,2,2,3156.0,1644.0,1151,31,1.385,0.521
819129858,YES,46.0,F,Graduate,Single,Less than $40K,Blue,41,5,3,0,4745.0,1270.0,1519,31,0.938,0.268
713441958,YES,46.0,M,High School,Married,$120K +,Blue,36,5,3,2,19727.0,1785.0,1245,25,0.786,0.09
719091333,YES,52.0,M,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,22720.0,793.0,1102,27,0.286,0.035
708666258,YES,43.0,M,Unknown,Married,$40K - $60K,Blue,36,5,3,0,8129.0,1799.0,1402,33,0.737,0.221
714914583,YES,40.0,F,Graduate,Single,Less than $40K,Blue,27,6,2,3,3751.0,1521.0,1060,30,1.308,0.405
714363858,YES,54.0,,High School,Married,Less than $40K,Blue,36,3,5,3,1594.0,1411.0,1459,35,1.188,0.885
721347408,YES,55.0,F,High School,Single,Less than $40K,Blue,43,4,2,0,2569.0,1403.0,1456,39,0.444,0.546
809608533,YES,49.0,F,Post-Graduate,Single,Unknown,Blue,44,6,3,2,18206.0,1586.0,1439,48,1.0,0.087
772047183,YES,45.0,M,High School,Married,$40K - $60K,Blue,34,6,3,3,3104.0,1766.0,1353,24,1.182,0.569
714217908,YES,49.0,M,Graduate,Married,$40K - $60K,Blue,41,5,3,2,2406.0,1560.0,1173,32,0.391,0.648
714819183,YES,63.0,M,Uneducated,Married,$80K - $120K,Blue,36,5,2,3,24571.0,1955.0,1746,28,1.0,0.08
716455683,YES,40.0,F,High School,,Less than $40K,Gold,36,3,2,3,15534.0,726.0,1279,28,0.867,0.047
710865633,YES,41.0,F,Graduate,,Less than $40K,Silver,33,4,2,0,12301.0,2250.0,1307,29,0.261,0.183
752952108,YES,37.0,M,Graduate,Married,$80K - $120K,Blue,26,6,2,3,2846.0,1818.0,1473,37,1.176,0.639
712595433,YES,58.0,M,Uneducated,Unknown,$120K +,Blue,49,6,2,3,9788.0,1794.0,1805,37,0.762,0.183
714982383,YES,55.0,M,High School,Married,$60K - $80K,Blue,36,4,3,3,7231.0,2381.0,1421,23,1.3,0.329
813814008,YES,53.0,F,High School,Married,Less than $40K,Blue,48,6,3,2,2324.0,1576.0,1272,37,1.312,0.678
794545983,YES,57.0,M,Graduate,Married,$80K - $120K,Blue,40,3,2,3,12208.0,1980.0,1409,34,0.619,0.162
708288108,NO,43.0,M,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,3,5639.0,1547.0,647,15,0.364,0.274
715585158,YES,58.0,M,Graduate,Married,$60K - $80K,Blue,46,3,3,2,10021.0,1617.0,1275,25,0.667,0.161
810449883,YES,64.0,M,Unknown,Married,Less than $40K,Blue,56,6,1,0,2215.0,1915.0,1270,27,0.588,0.865
789863208,YES,54.0,F,Graduate,Married,Less than $40K,Blue,44,3,2,3,2027.0,1480.0,1702,37,0.947,0.73
715022133,YES,53.0,M,Graduate,,$60K - $80K,Blue,47,6,2,2,6363.0,1162.0,1256,26,1.0,0.183
712506708,YES,39.0,F,College,Single,Less than $40K,Blue,25,6,1,2,3920.0,2008.0,3178,53,0.656,0.512
715699983,YES,56.0,M,High School,Married,$60K - $80K,Blue,36,5,1,3,9226.0,1233.0,1626,29,1.636,0.134
818942433,YES,54.0,F,Unknown,Divorced,Less than $40K,Blue,49,6,1,1,9376.0,1288.0,1562,33,0.5,0.137
712459233,YES,59.0,F,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944.0,1346.0,1960,57,0.727,0.692
716545383,YES,42.0,M,Uneducated,Single,$40K - $60K,Blue,36,3,1,0,9599.0,1554.0,1154,38,1.235,0.162
721144383,YES,42.0,M,Graduate,Married,$60K - $80K,Silver,28,5,1,2,28202.0,843.0,1629,38,0.727,0.03
821837958,YES,43.0,M,College,Unknown,$80K - $120K,Blue,39,3,3,1,24850.0,1662.0,1226,25,0.923,0.067
804359133,YES,55.0,M,High School,Married,$120K +,Blue,49,5,3,3,3805.0,2233.0,1743,27,0.929,0.587
713308683,YES,52.0,M,Uneducated,Single,$80K - $120K,Blue,37,5,2,2,2733.0,1306.0,1139,39,0.444,0.478
788780958,YES,46.0,M,Uneducated,Unknown,$40K - $60K,Blue,27,6,3,3,12781.0,1253.0,1073,21,0.4,0.098
717354558,YES,57.0,M,Uneducated,Married,$120K +,Blue,40,3,3,3,3106.0,1120.0,683,17,0.7,0.361
798473808,YES,48.0,M,College,Married,$80K - $120K,Blue,42,3,3,0,7477.0,0.0,1159,32,0.684,0.0
712372158,YES,45.0,M,Unknown,Married,$120K +,Blue,33,6,1,3,34516.0,2086.0,1859,47,0.958,0.06
715192308,YES,48.0,M,High School,Married,$120K +,Blue,36,6,5,2,29963.0,2094.0,1205,28,0.867,0.07
708813033,YES,47.0,M,Graduate,Single,$40K - $60K,Blue,36,5,3,0,6509.0,2033.0,1409,37,0.37,0.312
714639783,NO,42.0,M,College,Married,$60K - $80K,Blue,34,3,3,3,13450.0,0.0,1000,18,0.059,0.0
709311633,YES,41.0,M,Graduate,Unknown,$60K - $80K,Silver,36,6,2,0,27000.0,0.0,1209,39,0.3,0.0
709470858,YES,51.0,M,College,Married,$120K +,Silver,31,5,2,1,34516.0,1254.0,1366,25,0.786,0.036
717292758,YES,55.0,F,Graduate,Single,Less than $40K,Blue,47,5,3,2,6347.0,0.0,1161,44,0.375,0.0
779241783,YES,67.0,M,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106.0,1675.0,1512,38,0.407,0.539
715205358,YES,39.0,M,Graduate,Married,$60K - $80K,Blue,31,4,1,1,2536.0,913.0,1750,35,1.333,0.36
778871508,YES,54.0,M,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,0,13048.0,1954.0,1170,24,0.846,0.15
779462433,YES,55.0,F,Unknown,Married,Less than $40K,Blue,37,3,3,1,2453.0,968.0,2218,50,0.613,0.395
710147958,YES,47.0,M,High School,Married,$40K - $60K,Silver,36,3,2,2,16138.0,1249.0,1198,33,0.833,0.077
709864833,YES,49.0,M,Post-Graduate,Married,$60K - $80K,Blue,38,3,2,0,8077.0,1965.0,1329,26,0.444,0.243
778868958,NO,42.0,F,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929.0,1673.0,857,36,1.118,0.867
717276708,YES,57.0,,Unknown,Single,$80K - $120K,Blue,36,3,3,2,3127.0,2517.0,1470,30,1.143,0.805
710004933,YES,44.0,M,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,8645.0,1454.0,1435,25,1.778,0.168
753606108,YES,56.0,M,Unknown,Single,$60K - $80K,Blue,49,3,1,3,1438.3,0.0,1093,22,0.833,0.0
710940183,NO,49.0,F,Graduate,Married,Less than $40K,Blue,38,6,3,2,2185.0,0.0,715,20,0.818,0.0
718927533,YES,45.0,M,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487.0,2517.0,1512,42,0.909,0.103
719337408,YES,63.0,M,High School,Married,$60K - $80K,Blue,36,6,2,3,2567.0,0.0,2399,43,0.955,0.0
772308408,YES,44.0,M,Graduate,Single,,Blue,33,6,3,3,4131.0,785.0,906,22,1.2,0.19
712981383,YES,44.0,F,College,Married,Less than $40K,Silver,37,3,2,2,10790.0,,1052,16,1.286,0.179
790099758,YES,40.0,M,High School,Married,$40K - $60K,Blue,33,4,3,3,6884.0,1001.0,975,11,0.833,0.145
709547658,NO,39.0,,Uneducated,Single,$60K - $80K,Blue,36,5,3,3,13961.0,1299.0,783,20,0.667,0.093
778770783,YES,42.0,M,High School,Married,$80K - $120K,Blue,30,6,1,0,29801.0,1916.0,990,21,0.909,0.064
713134458,YES,54.0,M,High School,Married,$120K +,Blue,43,4,1,1,13219.0,0.0,1097,24,0.5,0.0
712159083,NO,58.0,F,Unknown,Married,Less than $40K,Blue,46,2,3,3,2536.0,0.0,901,35,0.522,0.0
713639958,YES,46.0,F,Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9478.0,820.0,1327,41,0.864,0.087
771180033,YES,47.0,F,Unknown,Divorced,$40K - $60K,Blue,34,6,1,2,3502.0,1851.0,1814,31,0.722,0.529
717916758,YES,67.0,F,Unknown,Married,Unknown,Blue,56,4,3,3,10509.0,2388.0,1365,34,1.429,0.227
711089733,YES,50.0,F,College,Divorced,Less than $40K,Blue,36,3,3,0,1491.0,0.0,1058,34,0.889,0.0
716988633,YES,55.0,M,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734.0,0.0,1476,38,0.9,0.0
779031033,YES,46.0,F,Graduate,Married,$40K - $60K,Blue,22,6,1,3,2305.0,1627.0,1230,36,0.565,0.706
716302383,YES,47.0,F,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241.0,2081.0,1581,44,0.833,0.146
718281408,YES,36.0,F,Unknown,Married,$40K - $60K,Blue,25,3,1,2,4789.0,1257.0,1534,29,0.933,0.262
721333233,YES,40.0,M,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,3,23138.0,1727.0,1612,39,1.438,0.075
794496033,YES,57.0,M,Unknown,Single,$80K - $120K,Blue,38,6,1,3,23008.0,2280.0,1302,36,0.636,0.099
